Unnamed: 0,Title,Content,Level,Tag,Category,Author
1313,파이널 컷 프로 중급,"['파이널 컷', '영상의 효과적인 편집방법', '규모가 큰 영상제작 편집', '영상제작의 방법']",중급자,"['Final Cut Pro', '영상제작']","['크리에이티브', '사진 · 영상']",['늙은 PD']
1314,ISMS-P 인증심사원 자격검정 기본/실무 과정 시리즈 04 - T3. 인증기준3,"['정보보호관리체계인증', 'ISMS-P 인증 심사원 준비', 'ISMS-P 인증 제도 이해', '보안 실무에 필요한 ISMS-P 인증']",초급자,['ISMS-P'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1315,"ISMS-P 인증심사원 자격검정 기본/실무 과정 시리즈 01 - T1. 인증제도, 인증기준1","['정보보호관리체계인증', 'ISMS-P 인증제도 이해와 준비', 'ISMS-P 인증 심사원 자격검증 준비']",초급자,['ISMS-P'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1316,개인정보보호 교육 (사회공학에 속지 않는 법),"['정보보호 인식에 대한 재고', '정보보안에 대한 이해', '사회공학적 기법에 대한 이해']",입문자,[''],"['BEST', '보안 · 네트워크', '기타']",['보안프로젝트']
1317,"Microsoft 365 관리자 기본 교육 (완전 초보도 OK, 누구나 할 수 있다!!)","['Microsoft 365 관리자의 이해', 'Microsoft 365 관리자 메뉴의 이해', '사용자 계정과 라이선스 관리', '퇴사자 관리', '그룹 관리', '공유 사서함 관리', '기술지원 방법의 이해', '보고서 활용 방법', '메일 장애 대처 방법', '기타', '보안의 이해']",입문자,['MS-Office'],"['비즈니스 · 마케팅', '오피스']",['오마스']
1318,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] 번외편: ASP.NET Core 심화편,"['ASP.NET Core MVC', '인증 서버']",중급자,"['ASP.NET Core', 'MVC']","['게임 개발', '게임 프로그래밍']",['Rookiss']
1319,Teams Meeting 스킬교육: Teams로 온라인 화상회의 하기(회의/교육/세미나),"['Teams의 미팅 종류 이해', 'Teams Meeting과 Live Event 차이점', 'Teams 미팅 진행 시 주의사항', 'Teams 미팅 구성도', 'Teams 미팅 예약 및 참석자 초대', 'Teams 미팅 옵션 설정', 'Teams 미팅 옵션', 'Teams 미팅 고객/이끌이/발표자 참여', 'Teams 미팅 녹화 및 파일 다운로드', 'Teams Live Event의 이해']",초급자,"['MS-Office', 'Teams']","['비즈니스 · 마케팅', '오피스']",['오마스']
1320,우디의 프리미어 프로 강좌,"['프리미어 프로', '영상편집', '영상 디자인']",입문자,"['Premiere Pro', '영상제작']","['크리에이티브', '사진 · 영상']",['롤스토리디자인연구소']
1321,실전! 웹사이트제작! Step by Step! ('돕다' 사이트제작_Basic Course),"['HTML/CSS 기초', 'CSS 기초 문법', 'HTML/CSS 레이아웃디자인', 'Position 개념에 대한 이해와 적용', '가상선택자 이해와 적용', 'Float 개념 이해와 적용', '웹사이트 레이아웃 제작 이해와 적용', 'CSS Animation 적용']",초급자,"['HTML/CSS', 'jQuery', '인터랙티브 웹', '클론코딩']","['BEST', '개발 · 프로그래밍', '웹 개발']",['J.영']
1322,모던 안드로이드 - 코틀린과 Jetpack 활용,"['코틀린과 Jetpack의 다양한 라이브러리를 활용', '리액티브하고 확장에 유연한 안드로이드 앱 개발을 하는 여러가지 방법', 'Hilt를 활용한 의존성 주입 방법']",초급자,"['Android', 'Kotlin', 'Jetpack']","['개발 · 프로그래밍', '모바일 앱 개발']",['오준석']
1323,플러터(flutter)로 앱만들기 고고 (입문),"['플루터 문법', '앱 개발']",초급자,['Flutter'],"['개발 · 프로그래밍', '모바일 앱 개발']",['개복치개발자']
1324,R로 배우는 통계,"['통계학 기초 다지기', 'R 프로그래밍 정복']",입문자,"['통계', 'R']","['데이터 사이언스', '데이터 분석']",['슬기로운 통계생활']
1325,"PowerApps, 우리회사에 필요한 모바일 앱 만들기","['PowerApps의 이해', '모바일 앱 만들기', '우리 회사 앱 만들기']",입문자,"['powerapps', 'Excel', 'MS-Office', 'No-code']","['비즈니스 · 마케팅', '오피스']",['오마스']
1326,나도 만들어본다 AI 앱 (tensorflow2.0 + android),"['tensorflow2.0', 'AI에 대해 아는 척 할 수 있습니다.']",초급자,"['Tensorflow', 'Android', '머신러닝']","['데이터 사이언스', '인공지능']",['개복치개발자']
1327,우디의 일러스트레이터 강좌,"['일러스트레이터', '타이포그래피', '배너 디자인', '포스터 디자인', '현수막', '명함', '캐릭터 디자인']",입문자,['Illustrator'],"['크리에이티브', '그래픽 디자인']",['롤스토리디자인연구소']
1328,생활코딩 - Redux,"['Redux의 동작 방법', 'Redux를 사용하는 이유', 'Redux를 이용해서 할 수 있는 일들', '시간 여행 디버깅', '로깅']",중급자,['Redux'],"['개발 · 프로그래밍', '프론트엔드']",['Egoing Lee']
1329,안드로이드 루팅(Rooting) 탐지와 우회,"['안드로이드 루팅 탐지', '안드로이드 루팅 탐지 우회', '안드로이드 루팅 탐지 우회를 막기 위한 기본 방어법']",초급자,['Android'],"['보안 · 네트워크', '보안']",['개복치개발자']
1330,노션(notion) 완벽 활용법,"['업무 효율성', '프로젝트 관리', '메모 정리', '생각 정리', '노션 활용']",입문자,"['업무 생산성', 'Notion', '프로젝트 관리', '협업 툴']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['보안프로젝트']
1331,코딩의민족 앱 제작 (Android kotlin),"['코틀린을 이용한 안드로이드 앱 개발', 'Firebase를 이용한 안드로이드 앱 개발']",초급자,"['Android', 'Kotlin']","['개발 · 프로그래밍', '모바일 앱 개발']",['개복치개발자']
1332,웹 서비스 해킹을 위한 버프스위트 완벽 활용 가이드,"['웹프록시', '버프스위트', '보안', '해킹']",입문자,['시스템 해킹'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1333,"Flutter 초급 - Http통신, 상태관리","['iOS 앱 개발', '안드로이드 앱 개발']",초급자,"['Flutter', 'iOS', 'Android', '웹앱']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['오준석']
1334,챌린지로 알아보는 디지털포렌식 해킹 대회 준비 (기초),"['침해사고대응분석', '챌린지풀이', '포렌식 분석']",초급자,['Forensic'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1335,생활코딩 - React,"['리액트와 불변(immutable)의 관계', '리액트의 컴포넌트를 만드는 법', 'https://egoing.github.io/react-tutorial-example/']",초급자,['React'],"['개발 · 프로그래밍', '프론트엔드']",['Egoing Lee']
1336,WEB2 Node.js-MySQL,"['MySQL', 'Nodejs']",중급자,"['Node.js', 'MySQL']","['개발 · 프로그래밍', '백엔드']",['Egoing Lee']
1337,네트워크 패킷 분석 입문 및 악성코드 샘플 분석,"['네트워크 프로토콜의 기초', '네트워크 패킷 분석 기초', '악의적인 네트워크 패킷 심화 분석']",초급자,"['악성코드', '네트워크']","['BEST', '보안 · 네트워크', '보안']",['보안프로젝트']
1338,비박스를 활용한 웹 모의해킹 완벽 실습,"['웹 해킹의 기본', '웹 모의해킹의 전반적인 이해', '실습을 통한 모의해킹 항목 이해']",입문자,['모의해킹'],"['BEST', '보안 · 네트워크', '보안']",['보안프로젝트']
1339,메타스플로잇(Metasploit) 활용한 취약점 분석(중고급과정),"['메타스플로잇 프레임워크의 활용', '메타스플로잇 프레임워크 개발 방법', '모의해킹 업무 과정에서 메타스플로잇 심화 활용']",중급자,['Metasploit'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1340,Verilog를 이용한 ZYNQ 활용 (Zynq mini 7020),"['Verilog 코딩', 'ZYNQ 보드 활용', 'Vivado, Vitis 사용법', 'PS 영역, PL 영역 구현', 'Embedded fw + User Logic']",중급자,"['Verilog HDL', 'zynq', 'FPGA', 'vivado']","['하드웨어', '임베디드 · IoT']",['alex']
1341,사회생활 눈치 살리는 비즈니스 영어 추임새,"['대화의 분위기를 결정하는 중요한 요소인 추임새에 대해서 배울 수 있습니다.', '29가지 우리말 추임새를 115개의 영어 추임새로 확장하고 구분할 수 있습니다.']",중급자,"['영어', '커뮤니케이션']","['학문 · 외국어', '외국어']",['스터디파이']
1342,셀럽 인터뷰로 배우는 티키타카 영어회화,"['셀럽들의 인터뷰로 질문-답변 티카타카 영어를 배울 수 있습니다.', '살아있는 표현과 발음을 마스터할 수 있습니다.']",초급자,['영어'],"['학문 · 외국어', '외국어']",['스터디파이']
1343,10가지 분야로 정복하는 포토샵 올인원 클래스,"['모든 분야를 통틀어 포토샵이 필요한 10가지 순간 활용방법에 대해 배웁니다.', '인물 사진, 풍경사진, 합성, 아트웍, 굿즈, SNS용 이미지, 포스터 등 다양한 분야에 활용가능한 내용을 배웁니다.']",입문자,['Photoshop'],"['크리에이티브', '디자인 툴']",['스터디파이']
1344,직장인을 위한 가장 현실적인 재테크,"['뜬구름 잡는 비현실적인 얘기가 아닌 가장 현실적인 재테크 방법들', '사회생활의 각 직급별 (사회 초년생, 대리~과장, 차장~부장) 단계에 맞는 현실적인 재테크 방법들']",입문자,"['재테크', '투자']","['자기계발', '금융 ·  재테크']",['rkwriter']
1345,30년 가는 셀프브랜딩 10단계,"['나다움 인사이트', '브랜드네이밍 & 스토리 제작', '네이버 모두 홈페이지 제작']",입문자,"['자기계발', '콘텐츠 마케팅']","['자기계발', '교양']",['브랜드마케터']
1346,RPA - UiPath 개발 초급 과정,"['RPA 개념 이해', 'UiPath 기초를 배울 수 있음', '기초 개발 소양을 배울 수 있음']",초급자,"['UiPath', 'RPA']","['비즈니스 · 마케팅', '업무 자동화']",['빠코']
1347,코드없이 우피x노션으로 초간단 웹사이트 만들기,"['노션', '우피', '노코드로 웹 서비스 만들기']",입문자,['Notion'],"['비즈니스 · 마케팅', '기획 · 전략 · PM']",['The Oreum']
1348,TEXTOM SV로 해보는 빅데이터 분석 (정제부터 시각화까지),"['빅데이터 분석 및 활용', '빅데이터 수집 및 정제', '빅데이터 시각화', '데이터 분석에 필요한 TEXTOM 활용']",초급자,"['빅데이터', '데이터 리터러시']","['데이터 사이언스', '데이터 분석']",['빅데이터 솔루션 TEXTOM']
1349,아는 만큼 보이는 크롬 개발자 도구,"['크롬 개발자 도구', '웹 개발 기초 지식']",입문자,"['Google Chrome', 'Chrome DevTools']","['개발 · 프로그래밍', '개발 도구']",['제주코딩베이스캠프']
1350,30분 요약강좌 시즌6: PyScript,"['PyScript란?', 'PyScript 사용방법', 'PyScript의 print, input과 repl, module, DOM 등']",초급자,"['pyscript', 'Python', 'JavaScript']","['개발 · 프로그래밍', '웹 개발']",['제주코딩베이스캠프']
1351,잘 팔리는 글쓰기,"['독자 중심의 사고력을 키우고, 독자가 읽고 싶은 글에 대해 배웁니다.', '글을 창작하는 단계가 아닌, 하나의 상품으로 완성하는 방법을 배웁니다.']",입문자,"['집필', '콘텐츠 제작', '출간, 출판']","['커리어', '개인 브랜딩']",['스터디파이']
1352,임장환의 칼만 필터(Kalman Filter) 1,"['쉬운 예제를 통한 칼만 필터(Kalman Filter)의 정확한 동작 원리의 이해', '튼튼한 수학적 이론접근']",초급자,"['kalman-filter', '확률과 통계', '선형대수학', 'MATLAB', 'Python']","['학문 · 외국어', '수학']",['임장환']
1353,오늘부터 바로 쓰는 비즈니스 미팅 실전 영어,"['오늘 미팅의 목적과 할 일을 소개합니다.', '다른 사람의 의견을 물어봅니다.', '미팅에서 강도에 따라 내 의견을 내봅니다.', '다른 사람의 의견에 찬성을 하고, 정중하게 반대합니다.', ""상대방에게 '만약 ~하면 어떻게 되나요?' 좀 더 구체적으로 물어봅니다."", ""'이러면 어떨까요?/어떻게 될까요?' 처럼 가정을 하는 표현을 배웁니다."", '미팅을 마무리할 때 꼭 해야하는 표현을 다룹니다.']",초급자,['영어'],"['학문 · 외국어', '외국어']",['박지현 (Roy)']
1354,STM32 FFT 구현,"['STM32에서 FFT 구현', 'DSP Library 설치']",중급자,['FFT'],"['하드웨어', '임베디드 · IoT']",['alex']
1355,입문자를 위한 파이썬 기초 강의,"['파이썬의 역할', '파이썬 기본 문법']",입문자,['Python'],"['개발 · 프로그래밍', '프로그래밍 언어']",['유노코딩']
1356,코딩은 처음이라 with 웹 퍼블리싱 - CSS,"['CSS 선택자', 'CSS 서체 글자 스타일', 'CSS 레이아웃 - float, position', 'CSS 애니메이션, 반응형']",입문자,['HTML/CSS'],"['개발 · 프로그래밍', '웹 개발']",['깨끗한 캥거루']
1357,"코틀린 멀티플랫폼, 미지와의 조우","['코틀린 멀티플랫폼의 원리나 작동 방법, 한계를 알아봅니다.', '코틀린 멀티플랫폼과 리액트, 그리고 스프링을 사용해 풀스택 웹 애플리케이션을 개발해봅니다.']",중급자,['Kotlin'],"['개발 · 프로그래밍', '풀스택']",['SpringRunner']
1358,30분 요약강좌 시즌5 : 알잘딱깔센 flex & grid,"['Flex', 'Grid', '성배 레이아웃']",초급자,"['HTML/CSS', '반응형 웹', 'Flex']","['개발 · 프로그래밍', '웹 개발']",['제주코딩베이스캠프']
1359,30분 요약 강좌 시즌4 : 알잘딱깔센 GitHub,"['Git', 'GitHub']",입문자,"['GitHub', 'Git']","['개발 · 프로그래밍', '개발 도구']",['제주코딩베이스캠프']
1360,모던 자바스크립트 딥다이브 스터디,"['웹 프론트엔드 기초', '자바스크립트의 기본 개념 및 동작 원리', '모던 자바스크립트 프레임워크 및 도구의 이해']",초급자,['JavaScript'],"['개발 · 프로그래밍', '프로그래밍 언어']",['정재남']
1361,PWA를 통한 1만 시간의 법칙 앱 제작!,"['웹 서비스를 앱 서비스로 제작', 'PWA를 통한 앱 개발', 'PWA']",초급자,"['웹앱', 'PWA']","['개발 · 프로그래밍', '웹 개발']",['제주코딩베이스캠프']
1362,Kevin의 알기 쉬운 RxJava 2부,"['Hot Publisher의 개념과 Hot Publisher의 종류', 'RxJava에서의 쓰레드 관리자인 Scheduler의 개념과 사용법', 'RxJava 코드의 디버깅 방법', 'RxJava코드를 테스트하는 방법', 'SSE 통신을 사용한 Client와 Server간의 RxJava 활용']",초급자,"['함수형 프로그래밍', 'RxJava', 'Reactive Streams', 'Reactive Programming']","['BEST', '개발 · 프로그래밍', '풀스택']",['Kevin']
1363,처음하는 코딩 - 플레이봇 (중등교육 -Javascript),"['코딩이 무엇인지 알 수 있어요', '왜 코딩을 해야 하는지 알 수 있어요', 'Javascript를 통한 기본 문법을 알아봐요', '기본 정렬 알고리즘도 경험해봅시다(삽입정렬)']",입문자,['JavaScript'],"['개발 · 프로그래밍', '프로그래밍 언어']",['제주코딩베이스캠프']
